FID,SCD,STR_NAME,BEZLISTE
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_afc,08203,B227 - Abfahrt Nordbrücke Klosterneuburg,20
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_afd,09597,Erich-Sokol-Gasse,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_afe,20217,Alexander-Lernet-Holenia-Park,17
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_aff,20241,Hebbelpark,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b00,20243,Huberpark,16
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b01,20244,Josef-Pfeifer-Park,3
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b02,10100,Zugbergsteg,23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b03,20303,Waisenhauspark,3
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b04,20304,Bruno-Morpurgo-Park,23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b05,06883,Augustinplatz,7
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b06,12756,Milo-Dor-Weg,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b07,16411,KLG Am Lindkogel,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b08,16413,KLG Rasenstadt,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b09,16415,KLG Sonnenblume,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b0a,16246,KLG Wagenspaer,19
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b0b,10112,Pfitznergasse (III) Brücke,23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b0c,10132,Brücke Längenfeldgasse,10|12
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b0d,22239,Sportplatz Wiener Viktoria,12
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b0e,22251,Trainingszentrum Wiener Sportklub,16
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b0f,22262,Sportplatz Fortuna 05,19
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b10,18053,Bieglerhütte,17
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b11,18055,Birkenwiese,2
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b12,18056,Breuergrund an der Prager Straße,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b13,16538,KLG Ernteland Riedelgasse,13
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b14,17008,Gersthofer Markt,18
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b15,17010,Hannovermarkt,20
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b16,17013,Karolinenmarkt,4
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b17,10532,Freundschaftssteg,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b18,10537,Passage Westbahnhof,6|7|15
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b19,18190,Schattenwiese,13
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b1a,18197,Am Cobenzl,19
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b1b,18199,Laushaufen,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b1c,18201,Lebereck,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b1d,18208,Lutzgrund,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b1e,16337,KLG An der Strebersdorfer Straße,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b1f,16341,KLG Laudonwiese,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b20,16344,KLG Unter dem Heustadlwasser,2
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b21,10122,Unterführung Kirchfeldgasse,12|23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b22,22120,Familienbad Währinger Park,18
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b23,19002,Friedhof Aspern,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b24,90703,Nordbahn,2|20|21|22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b25,18448,Bruno-Kreisky-Schule,11
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b26,18480,Otto-Koenig-Warte,16
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b27,20123,Parkanlage Wienerbergbrücke,12
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b28,20126,Parkfläche-Gürtelbrücke,20
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b29,20129,Dadlerpark,15
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b2a,20130,Cholewkapark,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b2b,20133,Parkanlage Wichtelgasse,16
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b2c,20134,Braunhirschenpark,15
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b2d,20136,Coudenhove-Park,13
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b2e,30213,Ostring,9
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b2f,71008,KG Margarethen,5
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b30,20196,Hans-Dunkl-Park,23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b31,20198,Tigerpark,8
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b32,20199,Karl-Seidl-Park,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b33,20202,Maria-Rekker-Park,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b34,10165,Brücke Sofienalpenstraße,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b36,06870,Christine-Nöstlinger-Gasse,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b37,21573,Johann-Wenzel-Graf von Radetzky von Radetz-Denkmal,16
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b38,21574,Salvador-Allende-Denkmal,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b39,21575,Üzeyir-Hacibeyov-Denkmal,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b3a,21576,José-Marti-Denkmal,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b3b,21577,José-de-San-Martin-Denkmal,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b3c,21578,"Josef-""Joe""-Zawinul-Gedenkstein",3
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b3d,10883,Penzinger Steg,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b3e,21565,Johann-Freiherr von O´Brien-Denkmal,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b3f,21564,Julius-Schlegel-Denkmal,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b40,21567,Johann-Nepomuk-Graf-Wilczek-Denkmal,3
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b41,21566,Jaromir-Freiherr-von-Mundy-Denkmal,3
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b42,21568,Johann-Nestroy-Denkmal,2
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b43,21569,Johann-Koplenig-Denkmal,20
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b44,21553,Heinz-Nittel-Denkmal,13
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b45,21552,Kaiser Maximilian-von-Mexiko,13
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b46,21554,Hermann-Gmeiner-Denkmal,1
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b47,21555,Herrman-Franz-Müller-Denkmal,9
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b48,21556,Horst-Winter-Denkmal,19
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b49,21557,Johann-Kallinich-Denkmal,2
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b4a,21558,Vienna Watersports Arena,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b4b,21559,Irene-Harand-Denkmal,4
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b4c,21560,Jakob-Reumann-Denkmal,5
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b4d,21561,Karl-Decker-Denkmal,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b4e,21562,Istvan-Graf-Széchényi-Denkmal,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b4f,21563,Johann-Heinrich-Pestalozzi-Denkmal,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b50,90127,Bahnhof Speising,13
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b51,21035,huma eleven Einkaufspark,11
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b52,10882,Rollerwassersteg,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b53,21036,Galleria Einkaufszentrum,3
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b54,21037,Steffl Department Store,1
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b55,21038,Auhofcenter,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b56,21039,Stadion Center,2
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b57,21040,Riverside,23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b58,21041,Ringstrassen-Galerien,1
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b59,21042,Columbuscenter,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b5a,21551,Hesser-Denkmal,7
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b5b,21043,Gerngross,7
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b5c,21044,Mahü77,6
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b5d,21547,Hansen-Denkmal,1
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b5e,21548,Heimito-von-Doderer-Denkmal,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b5f,21549,Heinz-Conrads-Denkmal,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b60,16604,KLG Breuer Siedlung,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b61,21550,Tanzquartier Wien / Halle E + G,7
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b63,21030,Lugner City,15
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b64,21031,Q19 Einkaufsquartier,19
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b65,21032,Wien Mitte The Mall,3
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b66,21033,Donauzentrum,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b67,21546,György-Bessenyei-Denkmal,7
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b68,21034,Shopping Center Nord,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b69,20896,Parkanlage Siebenhirtenstraße,23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b6a,10141,Lindwurmsteg,13
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b6b,21535,Franz-Schubert-Denkmal,9
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b6c,21536,Franz-Schuh-Denkmal,9
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b6d,21537,Franz-Schuhmeier-Denkmal,16
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b6e,21538,Franz-Siller-Denkmal,18
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b6f,21539,Franz-Xaver-Freiherr-von-Mayr-Denkmal,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b70,21541,Franz-Xaver-Gabelsberger-Denkmal,1
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b71,21542,Gottfried-Natschläger-Denkmal,18
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b72,10881,Inzersdorf-1-Steg,23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b73,21543,Gregor-Mendel-Denkmal,20
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b74,21544,Gräfin-Franziska-Andrassy-Denkmal,19
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b75,21545,Gutenberg-Denkmal,1
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b76,10880,Ostbahnwegbrücke,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b77,21531,Ferdinand-Hanusch-Denkmal(Jüngling),3
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b78,21532,Ferdinand-Raimund-Denkmal,1
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b79,21533,Franz-Georg-Kolschitzky-Denkmal,4
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b7a,21534,Dr.-Jakob-Rosenfeld-Gedenkstein,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b7b,21530,Ferdinand-Degen-Denkmal,16
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b7c,20895,Felix-Steinwandtner-Park,13
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b7d,21529,Dr.-Sigurd-Jacobsen-Denkmal,5
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b7e,19082,Friedhof Südwest Tor 6,12
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b7f,19081,Friedhof Südwest Tor 5,12
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b80,19083,Friedhof Südwest Tor 7,12
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b81,19084,Friedhof Südwest Tor 8,12
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b82,21029,TierQuarTier,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b83,05929,Otto-Edelmann-Promenade,23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b84,23007,Donaustation Wien/Nußdorf - Nr. 29,19
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b85,01616,Grinzinger Steig,19
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b86,03595,Paulinensteig,16
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b87,05874,Franziska-Fast-Gasse,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b88,01667,Guido-Lammer-Gasse,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b89,04316,Schödlbergergasse,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b8a,02326,Kalksburg-Kirchenplatz,23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b8b,03481,Ödenburger Straße,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b8c,03934,Reumannstraße,19
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b8d,12358,Brioschiweg,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b8e,02679,Krumböckgasse,23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b8f,01251,Frankenberggasse,4
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b90,02745,Lainzer Straße,13
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b91,05325,Wilhelm-Kreß-Platz,11
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b92,02976,Lotheißengasse,19
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b93,02027,Hofenedergasse,2
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b94,10014,Salztorbrücke,1|2
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b95,04100,Rustenschacherallee,2
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b96,04364,Schrottgießergasse,2
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b97,05023,Untere Viaduktgasse,3
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b98,00820,Dianagasse,3
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b99,00127,Am Heumarkt,3
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b9a,04133,Salztorgasse,1
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b9b,02272,Josefsplatz,1
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b9c,04248,Schillerplatz,1
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b9d,09954,Etrichstraße,11
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b9e,04214,Scheimpfluggasse,19
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_b9f,03965,Rittersporngasse,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_ba0,03400,Nevillegasse,5
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_ba1,00361,Barmherzigengasse,3
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_ba2,06508,Karl-Bednarik-Gasse,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_ba3,05406,Yppengasse,16
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_ba4,00109,Amalienstraße,13
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_ba5,01708,Hackinger Kai,13
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_ba6,01218,Fleschgasse,13
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_ba7,03265,Montevideogasse,13
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_ba8,09989,Am Kaiserwasser,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_ba9,02791,Laudongasse,8
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_baa,10095,Pottendorfer Brücke,12
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bab,03196,Meytensgasse,13
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bac,05682,Leo-Lehner-Gasse,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bad,01175,Ferdinandstraße,2
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bae,00546,Brabbéegasse,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_baf,03264,Montessorigasse,23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bb0,00955,Ebendorferstraße,1
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bb1,01940,Herrengasse,1
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bb2,00363,Bartensteingasse,1
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bb3,00885,Dominikanerbastei,1
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bb4,01866,Hegelgasse,1
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bb5,02190,Jasomirgottstraße,1
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bb6,04309,Schneeballenweg,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bb7,00745,Curlandgasse,17
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bb8,01318,Friedmanngasse,16
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bb9,05396,Wulzendorfstraße,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bba,00520,Böcklinstraße,2
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bbb,00473,Binagasse,23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bbc,09999,Gerögasse,23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bbd,05433,Zeleznygasse,23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bbe,04178,Sautergasse,16|17
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bbf,00368,Bastiengasse,18
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bc0,03070,Mariabrunner Straße,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bc1,03917,Reitschulgasse,1
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bc2,06143,Ignaz-Köck-Straße,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bc3,10042,Philadelphiabrücke,12
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bc4,04516,Siegesplatz,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bc5,06393,Heinrich-Drimmel-Platz,3
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bc6,04537,Simon-Denk-Gasse,9
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bc7,00052,Alberner Hafenzufahrtsstraße,11
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bc8,00135,Am Kanal,3|11
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bc9,09968,Johann-Petrak-Gasse,11
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bca,05025,Unterfeldgasse,11
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bcb,10087,Neubachbrücke,11
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bcc,04481,Sendnergasse,11
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bcd,09170,Schildgasse,11
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bce,03389,Neurissenweg,11
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bcf,02549,Kölgengasse,11
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bd0,09705,Karl-Kraus-Gasse,12
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bd1,03385,Neulerchenfelder Straße,16
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bd2,06136,Peuckerstraße,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bd3,03429,Nordpolstraße,2
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bd4,03111,Matrosengasse,6
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bd5,00838,Ditscheinergasse,3
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bd6,00829,Dietrichgasse,3
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bd7,02686,Küchelbeckergasse,15
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bd8,02419,Keinergasse,3
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bd9,01881,Heimschollegasse,13
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bda,03109,Maternaweg,16
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bdb,10406,Donau City-Nord-Feuerwehrsteg,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bdc,06036,Klenkweg,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bdd,00347,Balderichgasse,17
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bde,03888,Leopold-Figl-Gasse,1
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bdf,01070,Entersweg,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_be0,04448,Seeadlerweg,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_be1,05758,Kefedergrundgasse,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_be2,00083,Alois-Negrelli-Gasse,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_be3,02213,Jodok-Fink-Platz,8
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_be4,02460,Kinzerplatz,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_be5,02880,Lichtenauergasse,2
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_be6,03929,Resselgasse,4
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_be7,00527,Börnsteingasse,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_be8,01319,Friedrich-Engels-Platz,20
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_be9,10296,Roßauer Brücke,2|9
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bea,01476,Gestettengasse,3
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_beb,05088,Vinzenz-Heß-Gasse,13
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bec,02920,Linkweg,13
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bed,02338,Kampfstraße,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bee,12405,Fußweg Adolfstorgasse,13
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bef,04156,Sankt-Johann-Gasse,5
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bf0,01595,Grenzackerstraße,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bf1,02899,Liesingbachstraße,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bf2,01669,Gumpendorfer Gürtel,6
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bf3,10011,Gürtelbrücke über den Donaukanal,9|19|20
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bf4,05164,Waltenhofengasse,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bf5,02092,Hüttenbrennergasse,3
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bf6,05920,Maria-Rekker-Gasse,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bf7,00481,Birneckergasse,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bf8,02632,Kratochwjlestraße,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bf9,00882,Dr.-Skala-Straße,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bfa,10475,Adolfstorsteg,13
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bfb,10476,Tiergartendurchlaß,13
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_bfc,10479,Lackenbachbrücke,13
